,topic,argument,key_point,stance,label
13395,We should close Guantanamo Bay detention camp,guantanamo bay's history of torture and other constitutional violations is antithetical to american values.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
13396,We should close Guantanamo Bay detention camp,guantanamo bay's treatment of prisoners violates the geneva convention,Detainees have the right to trial in US courts,1,0
13397,We should close Guantanamo Bay detention camp,guantanamo bay's treatment of prisoners violates the geneva convention,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13398,We should close Guantanamo Bay detention camp,guantanamo bay's treatment of prisoners violates the geneva convention,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13399,We should close Guantanamo Bay detention camp,guantanamo bay's treatment of prisoners violates the geneva convention,The Guantanamo bay detention camp is expensive,1,0
13400,We should close Guantanamo Bay detention camp,guantanamo bay's treatment of prisoners violates the geneva convention,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
13401,We should close Guantanamo Bay detention camp,guantanamo bay's treatment of prisoners violates the geneva convention,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
13402,We should close Guantanamo Bay detention camp,Guantanamo can provide security for accused terrorists who would be hurt in the general prison population.,Closing the Guantanamo bay detention camp would harm national security,-1,0
13403,We should close Guantanamo Bay detention camp,Guantanamo can provide security for accused terrorists who would be hurt in the general prison population.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,1
13404,We should close Guantanamo Bay detention camp,Guantanamo can provide security for accused terrorists who would be hurt in the general prison population.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13405,We should close Guantanamo Bay detention camp,Guantanamo does not provide any security for America because it only detains about 100 people.,Detainees have the right to trial in US courts,1,0
13406,We should close Guantanamo Bay detention camp,Guantanamo does not provide any security for America because it only detains about 100 people.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13407,We should close Guantanamo Bay detention camp,Guantanamo does not provide any security for America because it only detains about 100 people.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13408,We should close Guantanamo Bay detention camp,Guantanamo does not provide any security for America because it only detains about 100 people.,The Guantanamo bay detention camp is expensive,1,0
13409,We should close Guantanamo Bay detention camp,Guantanamo does not provide any security for America because it only detains about 100 people.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13410,We should close Guantanamo Bay detention camp,Guantanamo does not provide any security for America because it only detains about 100 people.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13411,We should close Guantanamo Bay detention camp,"Guantanamo harms America's image abroad, making diplomacy more difficult.",Detainees have the right to trial in US courts,1,0
13412,We should close Guantanamo Bay detention camp,"Guantanamo harms America's image abroad, making diplomacy more difficult.",The Guantanamo bay detention camp harms the US image/reputation/institutions,1,1
13413,We should close Guantanamo Bay detention camp,"Guantanamo harms America's image abroad, making diplomacy more difficult.",The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13414,We should close Guantanamo Bay detention camp,"Guantanamo harms America's image abroad, making diplomacy more difficult.",The Guantanamo bay detention camp is expensive,1,0
13415,We should close Guantanamo Bay detention camp,"Guantanamo harms America's image abroad, making diplomacy more difficult.",The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13416,We should close Guantanamo Bay detention camp,"Guantanamo harms America's image abroad, making diplomacy more difficult.",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13417,We should close Guantanamo Bay detention camp,guantanamo has been a place for torture and needs to be shut down.,Detainees have the right to trial in US courts,1,0
13418,We should close Guantanamo Bay detention camp,guantanamo has been a place for torture and needs to be shut down.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13419,We should close Guantanamo Bay detention camp,guantanamo has been a place for torture and needs to be shut down.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13420,We should close Guantanamo Bay detention camp,guantanamo has been a place for torture and needs to be shut down.,The Guantanamo bay detention camp is expensive,1,0
13421,We should close Guantanamo Bay detention camp,guantanamo has been a place for torture and needs to be shut down.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
13422,We should close Guantanamo Bay detention camp,"Guantanamo has destroyed the reputation of the USA as leader of the ""free world. "" Whatever little we gain from it just isn't worth it.",Detainees have the right to trial in US courts,1,0
13423,We should close Guantanamo Bay detention camp,"Guantanamo has destroyed the reputation of the USA as leader of the ""free world. "" Whatever little we gain from it just isn't worth it.",The Guantanamo bay detention camp harms the US image/reputation/institutions,1,1
13424,We should close Guantanamo Bay detention camp,"Guantanamo has destroyed the reputation of the USA as leader of the ""free world. "" Whatever little we gain from it just isn't worth it.",The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13425,We should close Guantanamo Bay detention camp,"Guantanamo has destroyed the reputation of the USA as leader of the ""free world. "" Whatever little we gain from it just isn't worth it.",The Guantanamo bay detention camp is expensive,1,0
13426,We should close Guantanamo Bay detention camp,"Guantanamo has destroyed the reputation of the USA as leader of the ""free world. "" Whatever little we gain from it just isn't worth it.",The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13427,We should close Guantanamo Bay detention camp,"Guantanamo has destroyed the reputation of the USA as leader of the ""free world. "" Whatever little we gain from it just isn't worth it.",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13428,We should close Guantanamo Bay detention camp,Guantanamo holds only a handful of prisoners and is not a Gulag.,Closing the Guantanamo bay detention camp would harm national security,-1,0
13429,We should close Guantanamo Bay detention camp,Guantanamo holds only a handful of prisoners and is not a Gulag.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13430,We should close Guantanamo Bay detention camp,Guantanamo holds only a handful of prisoners and is not a Gulag.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13431,We should close Guantanamo Bay detention camp,guantanamo is a torture center and must be closed,Detainees have the right to trial in US courts,1,0
13432,We should close Guantanamo Bay detention camp,guantanamo is a torture center and must be closed,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13433,We should close Guantanamo Bay detention camp,guantanamo is a torture center and must be closed,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13434,We should close Guantanamo Bay detention camp,guantanamo is a torture center and must be closed,The Guantanamo bay detention camp is expensive,1,0
13435,We should close Guantanamo Bay detention camp,guantanamo is a torture center and must be closed,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
13436,We should close Guantanamo Bay detention camp,"Guantanamo is cruel and dangerous, making it an unethical form of punishment.",Detainees have the right to trial in US courts,1,0
13437,We should close Guantanamo Bay detention camp,"Guantanamo is cruel and dangerous, making it an unethical form of punishment.",The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13438,We should close Guantanamo Bay detention camp,"Guantanamo is cruel and dangerous, making it an unethical form of punishment.",The Guantanamo bay detention camp is expensive,1,0
13439,We should close Guantanamo Bay detention camp,"Guantanamo is expensive, making it a theft from taxpayers for no real benefit.",Detainees have the right to trial in US courts,1,0
13440,We should close Guantanamo Bay detention camp,"Guantanamo is expensive, making it a theft from taxpayers for no real benefit.",The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13441,We should close Guantanamo Bay detention camp,"Guantanamo is expensive, making it a theft from taxpayers for no real benefit.",The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13442,We should close Guantanamo Bay detention camp,"Guantanamo is expensive, making it a theft from taxpayers for no real benefit.",The Guantanamo bay detention camp is expensive,1,1
13443,We should close Guantanamo Bay detention camp,"Guantanamo is expensive, making it a theft from taxpayers for no real benefit.",The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13444,We should close Guantanamo Bay detention camp,"Guantanamo is expensive, making it a theft from taxpayers for no real benefit.",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13445,We should close Guantanamo Bay detention camp,"Guantanamo is far more secure than most prisons, preventing the worst criminals from escaping.",The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13446,We should close Guantanamo Bay detention camp,"Guantanamo is unpopular, making it an undemocratic form of government policy.",Detainees have the right to trial in US courts,1,0
13447,We should close Guantanamo Bay detention camp,"Guantanamo is unpopular, making it an undemocratic form of government policy.",The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13448,We should close Guantanamo Bay detention camp,"Guantanamo is unpopular, making it an undemocratic form of government policy.",The Guantanamo bay detention camp is expensive,1,0
13449,We should close Guantanamo Bay detention camp,"Guantanamo is unpopular, making it an undemocratic form of government policy.",The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13450,We should close Guantanamo Bay detention camp,"Guantanamo is unpopular, making it an undemocratic form of government policy.",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13451,We should close Guantanamo Bay detention camp,Guantanamo is used as a symbol which radicalizes potential terrorists into action.,Detainees have the right to trial in US courts,1,0
13452,We should close Guantanamo Bay detention camp,Guantanamo is used as a symbol which radicalizes potential terrorists into action.,The Guantanamo bay detention camp is expensive,1,0
13453,We should close Guantanamo Bay detention camp,Guantanamo is used as a symbol which radicalizes potential terrorists into action.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13454,We should close Guantanamo Bay detention camp,Guantanamo is used as a symbol which radicalizes potential terrorists into action.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13455,We should close Guantanamo Bay detention camp,guantanamo serves an important purpose in securely housing foreign suspected criminals for deportation or trial while keeping us soil secure from retaliation for these people.,Closing the Guantanamo bay detention camp would harm national security,-1,1
13456,We should close Guantanamo Bay detention camp,guantanamo serves an important purpose in securely housing foreign suspected criminals for deportation or trial while keeping us soil secure from retaliation for these people.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13457,We should close Guantanamo Bay detention camp,"guantanamo should be closed, its a semi lawless operation thats a symbol of us oppression of immigrants suspected of criminal behavior. other more human detentions are available so it is no longer needed.",Detainees have the right to trial in US courts,1,0
13458,We should close Guantanamo Bay detention camp,"guantanamo should be closed, its a semi lawless operation thats a symbol of us oppression of immigrants suspected of criminal behavior. other more human detentions are available so it is no longer needed.",The Guantanamo bay detention camp is expensive,1,0
13459,We should close Guantanamo Bay detention camp,"guantanamo should be closed, its a semi lawless operation thats a symbol of us oppression of immigrants suspected of criminal behavior. other more human detentions are available so it is no longer needed.",The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13460,We should close Guantanamo Bay detention camp,"Guantanamo uses torture, which is against international law.",Detainees have the right to trial in US courts,1,0
13461,We should close Guantanamo Bay detention camp,"Guantanamo uses torture, which is against international law.",The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13462,We should close Guantanamo Bay detention camp,"Guantanamo uses torture, which is against international law.",The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13463,We should close Guantanamo Bay detention camp,"Guantanamo uses torture, which is against international law.",The Guantanamo bay detention camp is expensive,1,0
13464,We should close Guantanamo Bay detention camp,"Guantanamo uses torture, which is against international law.",The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
13465,We should close Guantanamo Bay detention camp,"Guantanamo, in arousing rage around the world, gets more people killed than it saves, if it even saves anybody.",Detainees have the right to trial in US courts,1,0
13466,We should close Guantanamo Bay detention camp,"Guantanamo, in arousing rage around the world, gets more people killed than it saves, if it even saves anybody.",The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13467,We should close Guantanamo Bay detention camp,"Guantanamo, in arousing rage around the world, gets more people killed than it saves, if it even saves anybody.",The Guantanamo bay detention camp is expensive,1,0
13468,We should close Guantanamo Bay detention camp,"Guantanamo, in arousing rage around the world, gets more people killed than it saves, if it even saves anybody.",The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13469,We should close Guantanamo Bay detention camp,"Guantanamo, in arousing rage around the world, gets more people killed than it saves, if it even saves anybody.",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13470,We should close Guantanamo Bay detention camp,Guantanomo Bay should be left open for another site to house illegal immigrants.,Closing the Guantanamo bay detention camp would harm national security,-1,0
13471,We should close Guantanamo Bay detention camp,Guantanomo Bay should be left open for another site to house illegal immigrants.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13472,We should close Guantanamo Bay detention camp,guatanamo bay is needed for the worst offenders.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13473,We should close Guantanamo Bay detention camp,guatanamo bay is needed for the worst offenders.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13474,We should close Guantanamo Bay detention camp,guatanamo bay uses torture on its prisoners and should be closed.,Detainees have the right to trial in US courts,1,0
13475,We should close Guantanamo Bay detention camp,guatanamo bay uses torture on its prisoners and should be closed.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13476,We should close Guantanamo Bay detention camp,guatanamo bay uses torture on its prisoners and should be closed.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13477,We should close Guantanamo Bay detention camp,guatanamo bay uses torture on its prisoners and should be closed.,The Guantanamo bay detention camp is expensive,1,0
13478,We should close Guantanamo Bay detention camp,guatanamo bay uses torture on its prisoners and should be closed.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
13479,We should close Guantanamo Bay detention camp,guatanamo bay uses torture on its prisoners and should be closed.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
13480,We should close Guantanamo Bay detention camp,human rights violations are never acceptable.,Detainees have the right to trial in US courts,1,0
13481,We should close Guantanamo Bay detention camp,human rights violations are never acceptable.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13482,We should close Guantanamo Bay detention camp,human rights violations are never acceptable.,The Guantanamo bay detention camp is expensive,1,0
13483,We should close Guantanamo Bay detention camp,i clearly support that they close that field since that would be the best way to solve problems in guantanamo bay,Detainees have the right to trial in US courts,1,0
13484,We should close Guantanamo Bay detention camp,i clearly support that they close that field since that would be the best way to solve problems in guantanamo bay,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13485,We should close Guantanamo Bay detention camp,i clearly support that they close that field since that would be the best way to solve problems in guantanamo bay,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13486,We should close Guantanamo Bay detention camp,i clearly support that they close that field since that would be the best way to solve problems in guantanamo bay,The Guantanamo bay detention camp is expensive,1,0
13487,We should close Guantanamo Bay detention camp,i clearly support that they close that field since that would be the best way to solve problems in guantanamo bay,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13488,We should close Guantanamo Bay detention camp,i clearly support that they close that field since that would be the best way to solve problems in guantanamo bay,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13489,We should close Guantanamo Bay detention camp,"in no detention center should it be the case that detainees are held indefinitely without a trial, this contravenes all legal rights to a fair trial, innocent until proven guilty and due process",Detainees have the right to trial in US courts,1,1
13490,We should close Guantanamo Bay detention camp,"in no detention center should it be the case that detainees are held indefinitely without a trial, this contravenes all legal rights to a fair trial, innocent until proven guilty and due process",The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13491,We should close Guantanamo Bay detention camp,"in no detention center should it be the case that detainees are held indefinitely without a trial, this contravenes all legal rights to a fair trial, innocent until proven guilty and due process",The Guantanamo bay detention camp is expensive,1,0
13492,We should close Guantanamo Bay detention camp,"in no detention center should it be the case that detainees are held indefinitely without a trial, this contravenes all legal rights to a fair trial, innocent until proven guilty and due process",The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13493,We should close Guantanamo Bay detention camp,"in no detention center should it be the case that detainees are held indefinitely without a trial, this contravenes all legal rights to a fair trial, innocent until proven guilty and due process",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13494,We should close Guantanamo Bay detention camp,Indefinite detention and torture completely undermine the standards of decency and justice that make America a country worth working for.,Detainees have the right to trial in US courts,1,0
13495,We should close Guantanamo Bay detention camp,Indefinite detention and torture completely undermine the standards of decency and justice that make America a country worth working for.,The Guantanamo bay detention camp is expensive,1,0
13496,We should close Guantanamo Bay detention camp,indefinite detention in guantanamo bay without putting detainees through the criminal justice process first is a violation of their human rights.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13497,We should close Guantanamo Bay detention camp,indefinite detention in guantanamo bay without putting detainees through the criminal justice process first is a violation of their human rights.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13498,We should close Guantanamo Bay detention camp,indefinite detention in guantanamo bay without putting detainees through the criminal justice process first is a violation of their human rights.,The Guantanamo bay detention camp is expensive,1,0
13499,We should close Guantanamo Bay detention camp,it does not hold many people & is not worth the money spent to keep it open,Detainees have the right to trial in US courts,1,0
13500,We should close Guantanamo Bay detention camp,it does not hold many people & is not worth the money spent to keep it open,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13501,We should close Guantanamo Bay detention camp,it does not hold many people & is not worth the money spent to keep it open,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13502,We should close Guantanamo Bay detention camp,it does not hold many people & is not worth the money spent to keep it open,The Guantanamo bay detention camp is expensive,1,1
13503,We should close Guantanamo Bay detention camp,it does not hold many people & is not worth the money spent to keep it open,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13504,We should close Guantanamo Bay detention camp,it does not hold many people & is not worth the money spent to keep it open,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13505,We should close Guantanamo Bay detention camp,it enable the us to interrogate suspects without them endangering the us mainland.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13506,We should close Guantanamo Bay detention camp,it enable the us to interrogate suspects without them endangering the us mainland.,The Guantanamo bay detention camp is essential to gain intelligence,-1,1
13507,We should close Guantanamo Bay detention camp,it has provided useful information to help find terrorists and stop terror attacks.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13508,We should close Guantanamo Bay detention camp,it has provided useful information to help find terrorists and stop terror attacks.,The Guantanamo bay detention camp is essential to gain intelligence,-1,1
13509,We should close Guantanamo Bay detention camp,it helps protect the usa as the terrorist are not in the usa so certain laws wont apply to these people.,Closing the Guantanamo bay detention camp would harm national security,-1,1
13510,We should close Guantanamo Bay detention camp,it helps protect the usa as the terrorist are not in the usa so certain laws wont apply to these people.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13511,We should close Guantanamo Bay detention camp,it helps protect the usa as the terrorist are not in the usa so certain laws wont apply to these people.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13512,We should close Guantanamo Bay detention camp,it houses some of the most dangerous people and those people should be as far from society as possible.,Closing the Guantanamo bay detention camp would harm national security,-1,1
13513,We should close Guantanamo Bay detention camp,it houses some of the most dangerous people and those people should be as far from society as possible.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13514,We should close Guantanamo Bay detention camp,it houses some very dangerous criminals who should not be allowed into the country,Closing the Guantanamo bay detention camp would harm national security,-1,1
13515,We should close Guantanamo Bay detention camp,it houses some very dangerous criminals who should not be allowed into the country,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13516,We should close Guantanamo Bay detention camp,it houses some very dangerous criminals who should not be allowed into the country,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13517,We should close Guantanamo Bay detention camp,it is a place of cruelty and is very inhumane.,Detainees have the right to trial in US courts,1,0
13518,We should close Guantanamo Bay detention camp,it is a place of cruelty and is very inhumane.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13519,We should close Guantanamo Bay detention camp,it is a place of cruelty and is very inhumane.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,1
13520,We should close Guantanamo Bay detention camp,it is a place of cruelty and is very inhumane.,The Guantanamo bay detention camp is expensive,1,0
13521,We should close Guantanamo Bay detention camp,it is a place of cruelty and is very inhumane.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
13522,We should close Guantanamo Bay detention camp,it is far better to house dangerous terrorists outside the united states and guantanamo bay is the perfect place to do that so we must keep it open.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,1
13523,We should close Guantanamo Bay detention camp,it is far better to house dangerous terrorists outside the united states and guantanamo bay is the perfect place to do that so we must keep it open.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13524,We should close Guantanamo Bay detention camp,It is illegal to detain prisoners indefinitely without bringing them to trial.,Detainees have the right to trial in US courts,1,1
13525,We should close Guantanamo Bay detention camp,It is illegal to detain prisoners indefinitely without bringing them to trial.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13526,We should close Guantanamo Bay detention camp,It is illegal to detain prisoners indefinitely without bringing them to trial.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13527,We should close Guantanamo Bay detention camp,It is illegal to detain prisoners indefinitely without bringing them to trial.,The Guantanamo bay detention camp is expensive,1,0
13528,We should close Guantanamo Bay detention camp,It is illegal to detain prisoners indefinitely without bringing them to trial.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13529,We should close Guantanamo Bay detention camp,It is illegal to detain prisoners indefinitely without bringing them to trial.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13530,We should close Guantanamo Bay detention camp,it is inhumane and there is no oversight over how it is run.,Detainees have the right to trial in US courts,1,0
13531,We should close Guantanamo Bay detention camp,it is inhumane and there is no oversight over how it is run.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13532,We should close Guantanamo Bay detention camp,it is inhumane and there is no oversight over how it is run.,The Guantanamo bay detention camp is expensive,1,0
13533,We should close Guantanamo Bay detention camp,it is inhumane and there is no oversight over how it is run.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
13534,We should close Guantanamo Bay detention camp,it is necessary to keep terrorists in a place where they are able to be questioned and are in a secure location,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13535,We should close Guantanamo Bay detention camp,it is necessary to keep terrorists in a place where they are able to be questioned and are in a secure location,The Guantanamo bay detention camp is essential to gain intelligence,-1,1
13536,We should close Guantanamo Bay detention camp,it is necessary to maintain guantanamo if we want to succeed in the war against terrorism,Closing the Guantanamo bay detention camp would harm national security,-1,1
13537,We should close Guantanamo Bay detention camp,it is necessary to maintain guantanamo if we want to succeed in the war against terrorism,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13538,We should close Guantanamo Bay detention camp,it is not right to hold people indefinitely without a trial and due process,Detainees have the right to trial in US courts,1,1
13539,We should close Guantanamo Bay detention camp,it is not right to hold people indefinitely without a trial and due process,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13540,We should close Guantanamo Bay detention camp,it is not right to hold people indefinitely without a trial and due process,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13541,We should close Guantanamo Bay detention camp,it is not right to hold people indefinitely without a trial and due process,The Guantanamo bay detention camp is expensive,1,0
13542,We should close Guantanamo Bay detention camp,it is not right to hold people indefinitely without a trial and due process,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13543,We should close Guantanamo Bay detention camp,it is not right to hold people indefinitely without a trial and due process,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13544,We should close Guantanamo Bay detention camp,"It is unethical to force government employees to work in Guantanamo, where they are forced to violate international policy.",Detainees have the right to trial in US courts,1,0
13545,We should close Guantanamo Bay detention camp,"It is unethical to force government employees to work in Guantanamo, where they are forced to violate international policy.",The Guantanamo bay detention camp is expensive,1,0
13546,We should close Guantanamo Bay detention camp,"It is unethical to force government employees to work in Guantanamo, where they are forced to violate international policy.",unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13547,We should close Guantanamo Bay detention camp,it is unnecessary to spend so much money on maintaining the installations of guantanamo,Detainees have the right to trial in US courts,1,0
13548,We should close Guantanamo Bay detention camp,it is unnecessary to spend so much money on maintaining the installations of guantanamo,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13549,We should close Guantanamo Bay detention camp,it is unnecessary to spend so much money on maintaining the installations of guantanamo,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13550,We should close Guantanamo Bay detention camp,it is unnecessary to spend so much money on maintaining the installations of guantanamo,The Guantanamo bay detention camp is expensive,1,1
13551,We should close Guantanamo Bay detention camp,it is unnecessary to spend so much money on maintaining the installations of guantanamo,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,0
13552,We should close Guantanamo Bay detention camp,it is unnecessary to spend so much money on maintaining the installations of guantanamo,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,0
13553,We should close Guantanamo Bay detention camp,it keeps all the dangerous criminals away from the society,Closing the Guantanamo bay detention camp would harm national security,-1,1
13554,We should close Guantanamo Bay detention camp,it keeps all the dangerous criminals away from the society,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13555,We should close Guantanamo Bay detention camp,it keeps all the dangerous criminals away from the society,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13556,We should close Guantanamo Bay detention camp,it needs to remain so that the public is protected,Closing the Guantanamo bay detention camp would harm national security,-1,1
13557,We should close Guantanamo Bay detention camp,it needs to remain so that the public is protected,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13558,We should close Guantanamo Bay detention camp,it needs to remain so that the public is protected,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13559,We should close Guantanamo Bay detention camp,it only exists to torture and indefinitely detain people without trial,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13560,We should close Guantanamo Bay detention camp,it only exists to torture and indefinitely detain people without trial,The Guantanamo bay detention camp is expensive,1,0
13561,We should close Guantanamo Bay detention camp,it only exists to torture and indefinitely detain people without trial,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
13562,We should close Guantanamo Bay detention camp,it should be closed because it is too harsh and cruel to people there.,Detainees have the right to trial in US courts,1,0
13563,We should close Guantanamo Bay detention camp,it should be closed because it is too harsh and cruel to people there.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
13564,We should close Guantanamo Bay detention camp,it should be closed because it is too harsh and cruel to people there.,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13565,We should close Guantanamo Bay detention camp,it should be closed because it is too harsh and cruel to people there.,The Guantanamo bay detention camp is expensive,1,0
13566,We should close Guantanamo Bay detention camp,it's a great place to keep terrorist suspects away from the general population keeping us all safer while they are under investigation.,Closing the Guantanamo bay detention camp would harm national security,-1,1
13567,We should close Guantanamo Bay detention camp,it's a great place to keep terrorist suspects away from the general population keeping us all safer while they are under investigation.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13568,We should close Guantanamo Bay detention camp,it's a great place to keep terrorist suspects away from the general population keeping us all safer while they are under investigation.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13569,We should close Guantanamo Bay detention camp,it`s been proved that some of guantanamo bay people has been identified as terrorist and knowing that guantanamo bay should still be in operation.,Closing the Guantanamo bay detention camp would harm national security,-1,1
13570,We should close Guantanamo Bay detention camp,it`s been proved that some of guantanamo bay people has been identified as terrorist and knowing that guantanamo bay should still be in operation.,The Guantanamo bay detention camp is better for prisoners than the alternatives,-1,0
13571,We should close Guantanamo Bay detention camp,it`s been proved that some of guantanamo bay people has been identified as terrorist and knowing that guantanamo bay should still be in operation.,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
13572,We should close Guantanamo Bay detention camp,its continued existence beyond the boundaries of the law makes a mockery of american values and weakens our standing in the world,Detainees have the right to trial in US courts,1,0
13573,We should close Guantanamo Bay detention camp,its continued existence beyond the boundaries of the law makes a mockery of american values and weakens our standing in the world,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,1
13574,We should close Guantanamo Bay detention camp,its continued existence beyond the boundaries of the law makes a mockery of american values and weakens our standing in the world,The Guantanamo bay detention camp is a symbol of discrimination/injustice,1,0
13575,We should close Guantanamo Bay detention camp,its continued existence beyond the boundaries of the law makes a mockery of american values and weakens our standing in the world,The Guantanamo bay detention camp is expensive,1,0
