,Unnamed: 0,topic,argument,key_point,stance,label
2936,11990,We should ban the use of child actors,acting takes away the opportunity for a child to be able to live their lives like a normal child,Child performers are at risk of exploitation,1,0
1104,5285,We should abolish capital punishment,capital punishment helps deter serious crime.,The death penalty saves costs to the state,-1,0
881,11018,We should ban human cloning,we should not ban human cloning because it can save lives due to the possibility of cloning organs such as hearts.,Cloning helps those who can’t otherwise have a child,-1,0
14573,445,Assisted suicide should be a criminal offence,Assisted suicide should not be a criminal offence as people should not be expected to live in vegetative states and need help to make their own decisions to die a reality.,The terminally ill would benefit from assisted suicide,-1,0
11606,17488,We should legalize cannabis,cannabis might encourage young people to use illegal drugs also,Legal cannabis will boost the black-market/criminal activity,-1,0
978,5159,We should abolish capital punishment,"By taking away the right to life of his victim, a murderer forfeits his own right to life.",The death penalty saves costs to the state,-1,0
10729,7592,We should abolish the right to keep and bear arms,we should abolish the right to keep and bear arms as this right has gotten out of hand with too many mass shootings.,Gun ownership allows for mass-shootings/general gun violence,1,1
8202,22057,We should subsidize journalism,journalists need to be funded so they can travel and get the truth about news stories instead of spreading rumors.,A subsidy is important to make journalism viable,1,0
9343,11173,We should ban private military companies,"pmcs should be banned, as they are profiting from war and destruction. it is their interest to cause and prolong discord in the world.","Private military companies solicit engaging, or prolonging, conflict",1,1
15529,6558,We should abolish intellectual property rights,intellectual property rights should be abolished as there is no real evidence that someone thought of something first and they should not profit in perpetuity from someone else using their claimed knowledge.,Intellectual property rights harm creativity/innovation,1,0
3052,12106,We should ban the use of child actors,Child actors are fine to use as long as there is a responsible adult watching them.,Acting may be the child's dream,-1,0
7795,15144,We should end mandatory retirement,this gives young people a chance to work,A mandatory retirement age creates opportunities for other workers,-1,1
246,10383,We should ban human cloning,Human cloning could cause major genetic mutations over a period of time.,Cloning is not understood enough yet,1,0
12645,15738,We should fight urbanization,urbanization causes over crowding and illness,Urbanization harms the environment,1,0
15562,6591,We should abolish intellectual property rights,intellectual property rights shouldn't be abolished because you won't have to worry about someone stealing your product and trying to pass it off as their own,Intellectual property rights incentivize creativity/innovation,-1,0
11409,17291,We should legalize cannabis,cannabis is a dangerous drug and encourages crime,Legal cannabis can be getting to the hand of underage teenagers/children,-1,0
645,10782,We should ban human cloning,individuality is lost when clones of people are running around and therefore it should be banned.,Cloning is unsafe,1,0
784,10921,We should ban human cloning,we ought not ban human cloning because think of how many scientific advancements could take place if they had clones to work with,Cloning promotes health,-1,0
16928,3073,The vow of celibacy should be abandoned,to move with the modern times the vow of celibacy should be abandoned.,Celibacy leads to wrong sexual behaviour,1,0
265,10402,We should ban human cloning,human cloning could lead to a lot of advancements in the medical field,Cloning can be used to create more advanced humans,-1,0
6332,19473,We should legalize sex selection,"legalizing sex selection would be too costly, causing a surplus of one gender in just a couple decades time.",Sex selection reaffirms gender stereotypes/biases,-1,0
7821,15170,We should end mandatory retirement,"we should end mandatory retirement because if a person feels like working, there should not be anything to stop them.",A mandatory retirement age harms the economy,1,0
12447,15540,We should fight urbanization,concentrating large number of people and resources increases pollution and lessons the feeling of wellbeing among it's citizens.,Urbanization harms the environment,1,1
10850,7713,We should abolish the right to keep and bear arms,we should not eliminate the right to have and carry weapons because they can be useful for self-defense,Gun ownership is necessary for hunting/sports-shooting,-1,0
15100,972,Assisted suicide should be a criminal offence,there is no reason for dying people to suffer unnecessarily,Assisted suicide reduces suffering,-1,1
4534,4637,We should abandon the use of school uniform,"school uniforms make every student equal no matter their level of finances, which creates a better educational environment.",School uniform reduces bullying,-1,0
10777,7640,We should abolish the right to keep and bear arms,we should abolish this because many people have got accidentally shot or the weapons have fallen into the wrong hands and caused much more damage.,Guns lead to accidental deaths,1,1
10999,15371,We should fight for the abolition of nuclear weapons,nuclear weapons are the only thing keeping some countries safe from another country. getting rid of them would cause immediate deaths from the resulting wars.,Nuclear weapons is essential for protection and deterrence,-1,1
2000,6181,We should abolish capital punishment,"Without harsh punishments for their offenses, criminals will be taking advantage of weaker people and victims",The death penalty is proportional,-1,0
13746,22996,We should subsidize space exploration,subsidizing space exploration is a positive move to help advance our space program.,Space exploration is financially beneficial,1,0
15721,6750,We should abolish intellectual property rights,"there is no reason to abolish these rights because, if a person came up with an idea, they should get credit for it",Intellectual property rights incentivize investment in developing new products,-1,0
2014,13040,We should close Guantanamo Bay detention camp,close it now and stop terrorists from using it as a recruitment tool,The Guantanamo bay detention camp is expensive,1,0
16562,2707,The vow of celibacy should be abandoned,the vow of celibacy is outdated and unrealistic for a majority of the people,Celibacy reduces the pool of people wanting to become priests,1,0
7222,20363,We should legalize sex selection,we shouldn't because that should be decided naturally.,Sex selection will create abortions/infanticide,-1,0
4746,4849,We should abandon the use of school uniform,the school uniform is a big expense for some families and abandoning it would enable these families to save money.,School uniforms are often uncomfortable/sexist,1,0
6540,19681,We should legalize sex selection,sex selection can lead to societies where there are more men than women. this can mean that a lot of men cannot find a wife and are unhappy.,Sex selection is expensive,-1,0
7244,20385,We should legalize sex selection,"when people mess with mother nature by trying to select the sex of their child, only bad things can happen.",Sex selection reaffirms gender stereotypes/biases,-1,0
8120,21975,We should subsidize journalism,journalism needs funding to continue its important job of delivering information to the public.,Journalism is important to information-spreading/accountability,1,1
4580,4683,We should abandon the use of school uniform,"School uniforms preclude students from being able to display gang symbolism, which makes it a safer and more education focused atmosphere.",School uniforms saves costs,-1,0
5156,20866,We should prohibit women in combat,it would be a breach of equality rights to prohibit women from combat activities.,Women can overcome differences and be just as capable in combat,-1,0
15919,6948,We should abolish intellectual property rights,"when a person creates a type of intellectual property, he has the right to own that property and dictate the use of it, since he is the one who made the effort to make that property.",Intellectual property rights incentivize creativity/innovation,-1,0
1070,5251,We should abolish capital punishment,"Capital punishment frees up space in jail, allowing for less prisons overall.",The death penalty is proportional,-1,0
14015,23265,We should subsidize space exploration,"we should not subsidize space exploration because there are far more important things to spend public money on closer to home such as healthcare, education and transport infrastructure",Space exploration is ineffective,-1,0
226,10363,We should ban human cloning,human cloning could aid medical advances and should therefore be allowed.,Cloning can be used to create more advanced humans,-1,0
13685,22935,We should subsidize space exploration,space exploration technology can lead to benefits here on earth. the ballpoint pen was invented by a space program and now people everywhere use them!,Space exploration unravels information about the universe,1,0
15138,1010,Assisted suicide should be a criminal offence,we cannot allow people to assist suicide because there is a fine line between assistance and murder and to have to differentiate is complex ground.,Assisted suicide violates the doctor's role,1,0
14384,256,Assisted suicide should be a criminal offence,assisted suicide is nothing short of murder and it should be a criminal offence.,Assisted suicide should not be allowed because many times people can still get better,1,0
6289,19430,We should legalize sex selection,legalizing medical sex selection can prevent the abortion of unwanted gendered babies,Sex selection allows for better family planning,1,0
8982,14333,We should end affirmative action,it helps with diversity and ensures that everyone gets a fair chance.,Affirmative action boosts diversity,-1,1
8032,21887,We should subsidize journalism,journalism is a highly important part of society.,Subsidy increases objectivity in reporting,1,0
5642,21352,We should prohibit women in combat,"women are smaller and weaker than men and their reaction time isn't as fast. therefore women in combat not only put themselves in danger, but also the people around them.",Women should serve in safer roles,1,0
16716,2861,The vow of celibacy should be abandoned,the vow of celibacy should be abandoned because it today's world it mostly goes ignored,Celibacy is too pressuring/diffcult,1,0
4749,4852,We should abandon the use of school uniform,the school uniform is better because the students dress properly,School uniform reduces bullying,-1,0
5914,21624,We should prohibit women in combat,women should be allowed in combat because they can possess the same skills as men to be able to perform effectively.,Women should be able to serve in combat if they choose to,-1,0
13016,16109,We should fight urbanization,urbanization turns the natural environment into a contrete jungle.,Urbanization harms the environment,1,1
16165,2310,The vow of celibacy should be abandoned,I think it's unhealthy for a couple to not have sex until marriage. It can create tension and cause some people to cheat and have sex with another person.,Celibacy reduces the pool of people wanting to become priests,1,0
15126,998,Assisted suicide should be a criminal offence,this would protect someone who's judgement may be impaired,Assisted suicide allows people to solicit someone to die to their own benefit,1,0
5351,21061,We should prohibit women in combat,we should not prohibit women in combat because women can be perform just as well as men can.,Women should be accepted as long as they pass the tests,-1,0
10498,7361,We should abolish the right to keep and bear arms,The right to bear arms should be kept as a basic form of personal defense to help people keep their property and families safe.,Gun ownership is a right,-1,0
11903,17785,We should legalize cannabis,legalizing cannabis is the next logic step in stopping the propaganda that weed is bad.,Legalizing cannabis will reduce black-market/criminal activity,1,0
6063,21773,We should prohibit women in combat,womens bodies are not suited to combat and any woman killed in combat is a potential miss for the country in terms of reproduction of the next generation.,Women should serve in safer roles,1,0
5101,20811,We should prohibit women in combat,Having women in combat causes men to act differently than their training calls for endangering units.,Women should serve in safer roles,1,0
2619,13645,We should close Guantanamo Bay detention camp,the camp at guantanamo bay should be closed because it is an extra judicial locality that can hold people indefinitely without due process and without regard to human rights.,unjust treatment/tactics are used in the Guantanamo bay detention camp,1,1
1268,5449,We should abolish capital punishment,capital punishment is often the only viable response to certain crimes and should be upheld,The death penalty helps the victim/their family,-1,0
5666,21376,We should prohibit women in combat,women are weaker than men so it is folly to allow them to engage in combat.,Women soldier capture is a big concern,1,0
12266,18148,We should legalize cannabis,we should legalize cannabis as it can help aid the recovery of many medical needs that alternative medicines don't help,If cannabis was legalized it could be regulated,1,0
13013,16106,We should fight urbanization,urbanization should be fought as it has a negative impact on rural areas as more and more leave those areas to move to cities.,Urbanization is causing a strain on the cities' resources,1,0
13489,22739,We should subsidize space exploration,space exploration is an important part of our great nation and we should encourage and develop it,Space exploration unravels information about the universe,1,0
9767,11597,We should ban private military companies,private military companies should be banned because only governments should be in the business of running military operations.,Private military companies main interest is profit,1,0
6233,19374,We should legalize sex selection,"it should not be legal, it is costly and morally wrong",Sex selection reaffirms gender stereotypes/biases,-1,0
1177,5358,We should abolish capital punishment,"capital punishment is applied unfairly among the different races, so it should be replaced with a better form of punishment that treats everyone equally.",The death penalty is a waste of resources,1,0
452,10589,We should ban human cloning,"human cloning may prove to create the ability of humans to remain strong and viable to ensure our survival , and the concept should not be banned.",Cloning helps those who can’t otherwise have a child,-1,0
15215,6244,We should abolish intellectual property rights,creative property is just as important as physical work and should be protected,"People, or a business, own their innovations and should be able to be compensated for their endeavour",-1,1
5844,21554,We should prohibit women in combat,"women in combat are more prone to assault and targeting, which can hurt the operation as a whole.",Women should serve in safer roles,1,0
9876,11706,We should ban private military companies,the private military companies are owned by elites who bet on wars to obtain millions in profits,Private military companies are less ethical and violate rights or commit crimes,1,0
15988,2133,The vow of celibacy should be abandoned,being celibate does not mean that your beliefs are stronger. abstinence from sex should not be seen as any more of a a sign of faith as abstinence from anything else.,Celibacy leads to wrong sexual behaviour,1,0
6744,19885,We should legalize sex selection,sex selection permits an equal balance of children of each sex to be born,Sex selection makes the family more happy/complete,1,0
13029,16122,We should fight urbanization,urbanization would have a very negative effect on the environment because of pollution. having clean air and water are always essential for a healthy society.,Urbanization is causing a strain on the cities' resources,1,0
3758,12812,We should ban the use of child actors,"using child actors is exploitation, it prevent children from having a childhood, children will not chose this for themselves they are pushed into it by parents wanting their 5 minutes of fame and the money.",Being a performer harms the child's education,1,0
4379,4482,We should abandon the use of school uniform,"school uniforms eliminated having to buy numerous outfits, trying to buy close that are in style, which can be expensive, uniforms can save money for other school related needs.",Children can still express themselves using other means,-1,0
13342,22592,We should subsidize space exploration,space exploration can lead to new discoveries and might save planet earth in the future,Space exploration is financially beneficial,1,0
8804,14155,We should end affirmative action,affirmative action is still needed when there is inequality in society.,Affirmative action boosts diversity,-1,0
10669,7532,We should abolish the right to keep and bear arms,"there is only one use for guns and that is to kill or harm. if people have guns, there will always be the risk that they will be abused. no civilised society should legalise gun use.",Gun ownership allows for mass-shootings/general gun violence,1,1
13301,22551,We should subsidize space exploration,"more money needs to be spent on improving the world we live on, reducing poverty, pollution, crime and disease rather than going off to places that are no use to humans at all.",Space exploration is expensive,-1,0
12882,15975,We should fight urbanization,urbanization is not beneficial for all. too many people moving into an area too quickly causes all manner of problems,Urbanization causes crime,1,0
9525,11355,We should ban private military companies,private military companies can be an asset.,Private military companies are well-trained/better equipped,-1,0
16721,2866,The vow of celibacy should be abandoned,the vow of celibacy should be abandoned because not everyone can hold up to the lifelong commintment,Celibacy is too pressuring/diffcult,1,1
14429,301,Assisted suicide should be a criminal offence,Assisted suicide should be a crime to prevent greedy individuals from killing their family member to get their money and property,Assisted suicide is akin to killing someone,1,0
5336,21046,We should prohibit women in combat,we should not prohibit women in combat because they should be considered equal to men,Women are an asset in combat,-1,0
16494,2639,The vow of celibacy should be abandoned,The vow of celibacy is an outdated concept that causes unnecessary stress on those who take them.,Celibacy reduces the pool of people wanting to become priests,1,0
11697,17579,We should legalize cannabis,"given the now proven medical benefits, the legalisation of cannabis is now inevitable",Cannabis is financially beneficial,1,0
11574,17456,We should legalize cannabis,"cannabis is seen by many as a gateway drug, namely that using cannabis results in a much higher chance of users moving on to harder drugs such as opioids or even heroin and cocaine",Legal cannabis will boost the black-market/criminal activity,-1,0
11701,17583,We should legalize cannabis,"given the now proven medical benefits, the legalisation of cannabis is now inevitable",People should be allowed to do whatever they want to their own bodies,1,0
9691,11521,We should ban private military companies,private military companies operate without any oversight and are modern day mercenaries that answer to no one and strain relations with other nations.,Private military companies are less ethical and violate rights or commit crimes,1,1
8861,14212,We should end affirmative action,"affirmative action serves to reverse past prejudices by guaranteeing spots (in a school, government, etc. ) for previously disadvantaged minorities.",Affirmative action is necessary to compensate for the past,-1,1
12504,15597,We should fight urbanization,"no, we shouldn't fight urbanization for the peace of the world",Urbanization benefits the environment,-1,0
16085,2230,The vow of celibacy should be abandoned,celibacy is an unnatural state for humans and should be abandoned by the church and others. it leads to negative behaviors based on the attempt to suppress a normal human urge to procreate.,Celibacy reduces the pool of people wanting to become priests,1,0
4507,4610,We should abandon the use of school uniform,School uniforms keep the distraction of clothing choice comparison from affecting the education of the children negatively.,School uniform reduces bullying,-1,0
3441,12495,We should ban the use of child actors,if a child is passionate about acting they should be allowed to pursue that dream,Child performers are necessary for roles,-1,0
2766,13792,We should close Guantanamo Bay detention camp,we need to keep guantanamo bay detention camp open as we need a place to keep the worst of the worst criminals and not place them in other countries where they could cause harm to others.,Closing the Guantanamo bay detention camp would harm national security,-1,1
7043,20184,We should legalize sex selection,we should be able to choose the sex we wish to have.,Sex selection allows for better family planning,1,0
6377,19518,We should legalize sex selection,parents should not play god and choose what kind of child they want,It is unethical/unhealthy for parents to intervene,-1,1
15263,6292,We should abolish intellectual property rights,ideas should be everyones not just one persons,Intellectual property prevents the continuous improvement of a service/product,1,0
7762,15111,We should end mandatory retirement,some people are not ready to retire at the mandatory age and want to keep working,A mandatory retirement age harms the economy,1,0
4244,4347,We should abandon the use of school uniform,school uniforms are very expensive and some families cannot afford to buy them.,School uniforms increase conformity or harm individuality,1,0
16619,2764,The vow of celibacy should be abandoned,"the vow of celibacy must be abandoned because it is something old, the world has evolved and this is going to be understood by the faithful.",Celibacy is unhealthy/unnatural,1,0
7242,20383,We should legalize sex selection,"when people mess with mother nature by trying to select the sex of their child, only bad things can happen.",Sex selection can lead to gender imbalance,-1,0
14981,853,Assisted suicide should be a criminal offence,people who are terminally ill with no hope of survival should be spared the pain and suffering of living.,People should have the freedom to choose to end their life,-1,0
5805,21515,We should prohibit women in combat,women have the equal right to fight in combat zones if they feel that is what they should do and are capable and so should not be prohibited from doing so.,Women should be able to serve in combat if they choose to,-1,1
3064,12118,We should ban the use of child actors,child actors are important so programs can show people of ages and are reflective of society. child actors are an important part of the industry and are needed to reflect people accurately.,Acting may be the child's dream,-1,0
13519,22769,We should subsidize space exploration,"Space exploration is important. We need a solution to the population, environment, energy and natural resources problems we face on Earth.",Space exploration unravels information about the universe,1,0
13670,22920,We should subsidize space exploration,space exploration should be subsidized by the government because the cost to develop new technologies is too great for the private sector.,Space exploration is financially beneficial,1,0
6237,19378,We should legalize sex selection,it will eliminate the need to keep trying to until you get the gender you want.,Sex selection will prevent abortions/infanticide,1,0
12617,15710,We should fight urbanization,urbanization can cause an increase in crime rates and pollution,Urbanization harms the environment,1,1
11395,17277,We should legalize cannabis,Cannabis helps cancer patients more than pharmacy drugs.,Cannabis is safe/healthy/pain-relief,1,1
15164,6193,We should abolish intellectual property rights,a song or writing are works of art and their creators should benefit from them,Intellectual property rights protect against stealing,-1,0
9890,11720,We should ban private military companies,these companies make millions in a private sector and they are not necessary.,Private military companies are less ethical and violate rights or commit crimes,1,0
1126,5307,We should abolish capital punishment,capital punishment is a conscious act of murdering someone,The death penalty harms the disenfranchised,1,0
7812,15161,We should end mandatory retirement,we should end mandatory retirement because a person should be able to work for as long as they wish as long as they do not pose as a safety threat to those around them.,A mandatory retirement is not fair/discriminatory,1,0
736,10873,We should ban human cloning,they could provided vital research on curing diseases etc,Cloning can be used to create more advanced humans,-1,0
12843,15936,We should fight urbanization,urbanization is good because it brings together many cultures into one area & people can experience av variety of new things,Urbanization benefits the economy,-1,0
14512,384,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because the person is basically killing the other person.,Assisted suicide allows people to solicit someone to die to their own benefit,1,0
15876,6905,We should abolish intellectual property rights,we should not abolish intellectual property rights because it protects individuals rights to their discoveries and inventions.,"People, or a business, own their innovations and should be able to be compensated for their endeavour",-1,1
8922,14273,We should end affirmative action,affirmative actions means the best candidate does not always get the job,Affirmative action perpetuates prejudice,1,0
11671,17553,We should legalize cannabis,cannabis use leads to the use of other drugs.,Cannabis harms the body,-1,0
1034,5215,We should abolish capital punishment,Capital punishment can provide more catharsis for victims than life in prison.,The death penalty saves costs to the state,-1,0
822,10959,We should ban human cloning,"we should ban human cloning because it opens up many unethical ideas such as designer babies. also only the rich can afford it so the poor will be less, whilst the rich will be crafted.",Cloning is unethical/anti-religious,1,1
9838,11668,We should ban private military companies,sometimes you have to rely on the private sector when the public isn't there to help,"Private military companies can supplement regular armies in specific tasks that armies cannot, or do not want, to do",-1,1
6814,19955,We should legalize sex selection,sex selection should not be legalized as it isnt ethical its going against the natural course of life,Sex selection can lead to gender imbalance,-1,0
2967,12021,We should ban the use of child actors,"as long as protections are in place to care for vulnerable youngsters, child actors can be just as fulfilled and respected as their elders",Child performers should not be banned as long as there is supervision/regulation,-1,1
5080,20790,We should prohibit women in combat,fields of war are not places for women,Women cannot overcome physical/emotional/mental barriers,1,0
14810,682,Assisted suicide should be a criminal offence,it is more humane to help the person die than to let them suffer excruciating pain,Assisted suicide gives dignity to the person that wants to commit it,-1,0
13426,22676,We should subsidize space exploration,"space exploration is a drain on public funds, money could instead be spent on health care or education.",Space exploration is ineffective,-1,0
2230,13256,We should close Guantanamo Bay detention camp,guantanamo bay is being used to torture and maim individuals without any real purpose.,The Guantanamo bay detention camp is expensive,1,0
14644,516,Assisted suicide should be a criminal offence,assisted suicide would save terminally i'll people pain and suffering.,People should have the freedom to choose to end their life,-1,0
14617,489,Assisted suicide should be a criminal offence,assisted suicide should not be an option just because people are in pain as there are other options to help with this,People do not have the right to self-harm/harm others,1,0
3275,12329,We should ban the use of child actors,child actors often become ill adjusted adults and often fall into substance abuse,Child performers have a lot of pressure,1,0
1972,6153,We should abolish capital punishment,we should not abolish capital punishment because there are some heinous crimes which deserve the death penalty.,The death penalty saves costs to the state,-1,0
6355,19496,We should legalize sex selection,parents should be able to choose what sex child they are going to have.,It is within the freedoms of the parents to select the sex of the child,1,1
6243,19384,We should legalize sex selection,it will result in more elective abortions and cause a gender imbalance,Sex selection will create abortions/infanticide,-1,1
10420,7283,We should abolish the right to keep and bear arms,the constitution guarantees the right to bear arms.,Gun ownership promotes self protection,-1,0
877,11014,We should ban human cloning,we should not ban human cloning because it can possibly help with medical breakthroughs,Cloning promotes health,-1,0
14477,349,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because it would be very easy to murder a vulnerable relative in order to get an inheritance.,Assisted suicide violates the doctor's role,1,0
8436,22291,We should subsidize journalism,"we already are in high enough debt, we don't need to make it worse be subsidizing pointless things.",Government intervention has the risk of inserting bias/harming objectivity,-1,0
15921,6950,We should abolish intellectual property rights,"when a person creates a type of intellectual property, he has the right to own that property and dictate the use of it, since he is the one who made the effort to make that property.",Intellectual property rights protect against stealing,-1,0
12624,15717,We should fight urbanization,urbanization can create job opportunities people benefit from improved facilities such as hospitals schools shops etc,Urbanization benefits the environment,-1,0
2928,11982,We should ban the use of child actors,Acting may be a dream for a child and we do not want to crush their dreams.,Child performers are necessary for roles,-1,0
10593,7456,We should abolish the right to keep and bear arms,the right to keep and bear arms is our early countries give right and should not be given up or abolished.,Gun ownership promotes self protection,-1,0
8015,21870,We should subsidize journalism,journalism cannot be unbiased with subsidization,Government intervention has the risk of inserting bias/harming objectivity,-1,1
9663,11493,We should ban private military companies,private military companies might be engaged in times of conflict when regular national military service is not eunough,Hiring private military companies is financially beneficial,-1,0
10611,7474,We should abolish the right to keep and bear arms,the right to keep and bear arms is symbol of freedom,Gun ownership promotes self protection,-1,0
1993,6174,We should abolish capital punishment,Without capital punishment truly dangerous perpetrators always have the potential of finding some way out of jail and causing more harm to society.,The death penalty helps the victim/their family,-1,0
6420,19561,We should legalize sex selection,people shouldn't be allowed to play god,Sex selection reaffirms gender stereotypes/biases,-1,0
2207,13233,We should close Guantanamo Bay detention camp,Guantanamo Bay is a symbol of human rights abuses that rightly shows America to be hypocritical when it comes to promoting human rights.,The Guantanamo bay detention camp is expensive,1,0
12040,17922,We should legalize cannabis,"Marijuana is part of drug culture so using it leads to other, much more dangerous drug use.",Cannabis harms the body,-1,0
15773,6802,We should abolish intellectual property rights,we should abolish intellectual property rights because it discourages new ideas.,Intellectual property prevents the continuous improvement of a service/product,1,0
5738,21448,We should prohibit women in combat,"women can perform as well as men in combat situations, sometimes better. they can strategize and problem solve in great ways during combat situations.",Women should be able to serve in combat if they choose to,-1,0
5373,21083,We should prohibit women in combat,"we should prohibit women in combat as they create a false sense that they need to be protected which male soldiers will try to fulfil, meaning they are left vulnerable",Women should serve in safer roles,1,0
4264,4367,We should abandon the use of school uniform,school uniforms can cause a problem for children and teens who have questions about their gender identification,School uniforms are expensive,1,0
3476,12530,We should ban the use of child actors,"if parents agree for their kids to do acting, i can`t see any problem with it.",Child performers should not be banned as long as there is supervision/regulation,-1,0
7007,20148,We should legalize sex selection,"this could cause imbalance in population, if a generation is selected as mainly male or female",Sex selection will create abortions/infanticide,-1,0
378,10515,We should ban human cloning,"human cloning is just a medical advance more, it does not mean that we are going to create cloned human armies, that is an exaggeration",Cloning promotes science/research,-1,1
10603,7466,We should abolish the right to keep and bear arms,the right to keep and bear arms is protected by the constitution.,Gun ownership is necessary for hunting/sports-shooting,-1,0
3134,12188,We should ban the use of child actors,child actors are often forced to grow up too quickly and lose out on a traditional childhood.,Child performers are at risk of exploitation,1,0
6445,19586,We should legalize sex selection,"selecting the sex of babies could lead to an in balance in society demonstrated by china , where the one child policy resulted in areas where there are approximately 10 males to 1 female.",Sex selection is against tradition,-1,0
14452,324,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because againts the god's law,Assisted suicide violates the doctor's role,1,0
12078,17960,We should legalize cannabis,people should be allowed to decide whether to use cannabis themselves.,If cannabis was legalized it could be regulated,1,0
8293,22148,We should subsidize journalism,subsidizing journalism causes a glut of useless items that distract from the most important stories affecting our nation.,It is preferable to spend the money elsewhere,-1,0
11956,17838,We should legalize cannabis,legalizing cannabis would save us money we waste on law enforcement and imprisonment for this nonviolent offense.,Alcohol and tobacco are more harmful drugs yet remain legal,1,0
587,10724,We should ban human cloning,human cloning will provide necessary organs when there are few resources,Cloning helps those who can’t otherwise have a child,-1,0
2793,13819,We should close Guantanamo Bay detention camp,We should close Guantanamo Bay detection camp as it is a known center of severe restrictive punishment and should not be allowed to continue in a civilized society.,The Guantanamo bay detention camp harms the US image/reputation/institutions,1,0
3546,12600,We should ban the use of child actors,Many child actors are put under a huge amount of pressure to perform well and can be denied most of their childhood by unscrupulous adults that only want to profit from their talents.,Child performers are losing their childhood,1,1
16821,2966,The vow of celibacy should be abandoned,"the vow of celibacy shouldn't be abandoned - people should be allowed to do whatever they want to do,",Religious experiences and traditions should be maintained,-1,0
11836,17718,We should legalize cannabis,law enforcement are unable to effectively prevent the large scale distribution of cannabis and it's using up too many resources so they should just legalize and regulate it instead.,Alcohol and tobacco are more harmful drugs yet remain legal,1,0
12991,16084,We should fight urbanization,urbanization provides more economic opportunities in areas that desperately need them.,Urbanization benefits the environment,-1,0
8355,22210,We should subsidize journalism,subsidizing journalism will limit journalists right of freedom of speech and they won't be able to cover the stories we need,Government intervention has the risk of inserting bias/harming objectivity,-1,1
11242,17124,We should legalize cannabis,"cannabis can help cure people with several problems, legalizing it will provide people with a better quality product",Legalizing cannabis will reduce black-market/criminal activity,1,0
4760,4863,We should abandon the use of school uniform,the school uniform kills individuality and is very outdated.,School uniforms increase conformity or harm individuality,1,1
13132,16225,We should fight urbanization,we should fight urbanization to protect the ozone layer,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
14828,700,Assisted suicide should be a criminal offence,it should be a criminal offense to assist in a suicide because that is murder.,Assisted suicide violates the doctor's role,1,0
12796,15889,We should fight urbanization,urbanization is a grave threat to our environment and it should be stopped.,Urbanization harms the environment,1,1
5538,21248,We should prohibit women in combat,"women are just as capable as men of being in combat, and shouldn't be judged based on gender.",Women can create unique skills/strategies,-1,0
14716,588,Assisted suicide should be a criminal offence,helping a human being to commit suicide devalues human life and can lead to deaths of unstable people who are not mentally competent to make the decision. it should be criminalized.,Assisted suicide allows people to solicit someone to die to their own benefit,1,0
2754,13780,We should close Guantanamo Bay detention camp,we must eliminate the detection field of guantanamo bay because there is no record and little information about what happens with the prisoners,The Guantanamo bay detention camp is expensive,1,0
12815,15908,We should fight urbanization,urbanization is bad for local communities.,Urbanization is causing a strain on the cities' resources,1,0
10762,7625,We should abolish the right to keep and bear arms,we should abolish the right to keep and bear arms because too many guns get into the hands of kids,Gun ownership allows for mass-shootings/general gun violence,1,0
6014,21724,We should prohibit women in combat,women should not be fighting on the front lines or in situations where they need to rescue or save men so they should be prohibited from combat.,Women in combat can be a distraction or harm the function of the military,1,0
10657,7520,We should abolish the right to keep and bear arms,thee have been many examples of mass shootings which could potentially have been stopped if it had not been so easy to obtain weapons.,Guns lead to accidental deaths,1,0
6396,19537,We should legalize sex selection,people should be able to chose the sex of their child,Sex selection prevents diseases in the child,1,0
1868,6049,We should abolish capital punishment,There is no credible evidence that the death penalty deters crime more effectively than a prison term,The death penalty is a waste of resources,1,0
16410,2555,The vow of celibacy should be abandoned,the vow of celibacy does not have any bearing on whether a clergy member will be good at their job or not.,Celibacy leads to wrong sexual behaviour,1,0
7756,15105,We should end mandatory retirement,some people are able to work way beyond the regular retirement age. they should be able work as long as they want and continue to be productive.,We should let everyone retire when they are ready,1,1
5843,21553,We should prohibit women in combat,"women in combat are more prone to assault and targeting, which can hurt the operation as a whole.",Women in combat can be a distraction or harm the function of the military,1,0
10006,11836,We should ban private military companies,we should ban private military companies because there is no way for governments to regulate and ensure the quality of private military companies,Private military companies are not professional,1,1
16849,2994,The vow of celibacy should be abandoned,the vow of celibacy shouldn't be abandoned their are some people who still believe in following this commitment.,Priests choose to be celibates,-1,0
4638,4741,We should abandon the use of school uniform,school uniforms show pride and community and provide fewer distractions from learning.,School uniforms saves costs,-1,0
9697,11527,We should ban private military companies,private military companies perpetuate war and should be banned,Private military companies main interest is profit,1,0
15419,6448,We should abolish intellectual property rights,intellectual property rights benefit the big corporations more than individuals as they can spend millions creating and patenting ideas which just makes them more powerful,Intellectual property rights are unfair,1,1
4441,4544,We should abandon the use of school uniform,"school uniforms help stop bullying because when people are similarly dressed, nobody is made to feel inferior.",School uniforms encourage discipline or focus on learning,-1,0
15974,2119,The vow of celibacy should be abandoned,a vow of celibacy is so outdated it has no place in modern society,Celibacy reduces the pool of people wanting to become priests,1,0
