,Unnamed: 0,topic,argument,key_point,stance,label
33,10170,We should ban human cloning,cloning an individual human is dangerous to the individuality of both original and clone.,Cloning is unsafe,1,1
176,10313,We should ban human cloning,"human cloning can have great impact on the medical field, saving lives.",Cloning promotes science/research,-1,1
8622,13973,We should end affirmative action,affirmative action favors less qualified people at the expense of more qualified people,Affirmative action is ineffective,1,0
1195,5376,We should abolish capital punishment,capital punishment is cruel and in some cases people have been punished for crimes they didn't commit,The death penalty harms the disenfranchised,1,0
5559,21269,We should prohibit women in combat,women are just as capable of fighting as men.,Women should be able to serve in combat if they choose to,-1,0
8962,14313,We should end affirmative action,"if we end affirmative action, discrimination against minorities will resume in hard to detect ways.",Affirmative action is necessary to compensate for the past,-1,0
5245,20955,We should prohibit women in combat,there is way too much more that can be done to a captured woman in a combat area then can happen to a man.,Men are better suited to combat roles than women,1,0
4370,4473,We should abandon the use of school uniform,school uniforms don't let students be who they are,School uniforms are often uncomfortable/sexist,1,0
14414,286,Assisted suicide should be a criminal offence,assisted suicide is the same as murder and therefore should be illegal.,Assisted suicide violates the doctor's role,1,0
16521,2666,The vow of celibacy should be abandoned,the vow of celibacy is an unnecessary restriction that is putting too much pressure on people to maintain a lifestyle we are not biologically designed to adhere to,Celibacy reduces the pool of people wanting to become priests,1,0
9535,11365,We should ban private military companies,private military companies can cause great harm.,Private military companies are not professional,1,0
1955,6136,We should abolish capital punishment,we should not abolish capital punishment because it brings fair closure for those that are suffering because the criminal still lives. in most cases because their loved one was murdered by the criminal.,The death penalty helps the victim/their family,-1,1
9904,11734,We should ban private military companies,they are not held accountable in the same way regular armies are. it has been reported that some of these companies don't follow the rules of engagement thus committing crimes.,Private military companies are less ethical and violate rights or commit crimes,1,1
8191,22046,We should subsidize journalism,journalists are more interested in being famous than in actually giving us the news,It is preferable to spend the money elsewhere,-1,0
9756,11586,We should ban private military companies,private military companies should be banned as they have committed heinous acts against innocent people in places like iraq.,Private military companies cannot be trusted to be loyal to the hiring country,1,0
10371,7234,We should abolish the right to keep and bear arms,people should be able to own whatever they want and therefore it shouldn't be abolished.,Gun ownership is necessary for hunting/sports-shooting,-1,0
7716,15065,We should end mandatory retirement,"people should have the choice to retire when they are able or want to. if someone wants to continue working for as long as the choose, that should be their right to do so.",A mandatory retirement age harms the economy,1,0
15256,6285,We should abolish intellectual property rights,ideas are free thoughts so it's not fair for one person to profit off of it,Intellectual property rights are unfair,1,1
10830,7693,We should abolish the right to keep and bear arms,we should not abolish the right to keep and bear arms because people have a right to defend themselves if someone has the intention of harming you or breaking into your house.,Gun ownership is necessary for hunting/sports-shooting,-1,0
14490,362,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because killing someone is wrong even if they want you to do it,People who are ill do not have clear judgement and are in need of help,1,0
913,11050,We should ban human cloning,"We should not be playing God. Also, what if the wrong people were cloned such as Hitler, Manson, or other serial killers? This could be an absolute nightmare. Very bad idea.",Cloning is unethical/anti-religious,1,1
3346,12400,We should ban the use of child actors,children are taken advantage of by adults who are just concerned about making money,Child performers tend to develop problems later in life,1,0
16207,2352,The vow of celibacy should be abandoned,in this day and age there is no place for the vow of celibacy,Celibacy is unhealthy/unnatural,1,0
3331,12385,We should ban the use of child actors,"children are humans too and with their consent and their parent's consent, should be allowed to work",The parents should decide for their child,-1,1
15105,977,Assisted suicide should be a criminal offence,there is no safe system of assisted suicide and euthanasia anywhere in the world,Assisted suicide violates the doctor's role,1,0
11139,15511,We should fight for the abolition of nuclear weapons,We should fight for the abolition of nuclear weapons because they turn short term political problems into permanent environmental problems.,Nuclear weapons can fall into the wrong hands,1,0
14466,338,Assisted suicide should be a criminal offence,assisted suicide should be a criminal offence because it does not allow a person to die a natural death.,Assisted suicide should not be allowed because many times people can still get better,1,0
12999,16092,We should fight urbanization,urbanization results in resources becoming more scarce,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
9313,11143,We should ban private military companies,military companies should not be banned because something things need to be private to keep certain information and things safe.,Private military companies are well-trained/better equipped,-1,0
15636,6665,We should abolish intellectual property rights,maintaining intellectual property rights can be expensive,Intellectual property rights are unfair,1,0
15037,909,Assisted suicide should be a criminal offence,"suicide is a criminal offense, thus assisting in suicide would be acting as an accomplice to murder.",Assisted suicide should not be allowed because many times people can still get better,1,0
3826,12880,We should ban the use of child actors,we should ban the use of child actors because it robs them of their childhood and forces them to grow up too fast.,Child performers tend to develop problems later in life,1,0
1165,5346,We should abolish capital punishment,capital punishment is an outdated system that needs an upheaval.,The death penalty harms the disenfranchised,1,0
13564,22814,We should subsidize space exploration,space exploration is one of the victories that we have as a nation and we must ensure that it flourishes more and more every day,Space exploration is necessary for the future survival of humanity,1,0
3802,12856,We should ban the use of child actors,"we should ban the use of child actors as this is exploitation of children who, probably, are forced into working rather than choosing to.",Child performers are at risk of exploitation,1,1
3690,12744,We should ban the use of child actors,there are more safe guards than ever before in the hollywood industry to keep children safe while acting.,The parents should decide for their child,-1,0
3159,12213,We should ban the use of child actors,child actors are subjected to far too much pressure and are unable to live a normal life playing with friends and going to school. this pressure normally leads to health problems in later life.,Being a performer harms the child's education,1,0
1744,5925,We should abolish capital punishment,the death penalty has never been proven as a detterent to crime.,State-sanctioned killing is principally wrong,1,0
5128,20838,We should prohibit women in combat,"if women want equal rights, they should have to do go into combat just as a man would have to",Women can create unique skills/strategies,-1,0
12047,17929,We should legalize cannabis,"Marijuana use can lead to the use of harder, more harmful drugs such as heroin and cocaine.",Cannabis is a gateway-drug/addictive,-1,1
12423,18305,We should legalize cannabis,we shouldnt legalize cannabis like any drug its addictive and can be abused and affect the senses,Legal cannabis can be getting to the hand of underage teenagers/children,-1,0
8869,14220,We should end affirmative action,affirmative action should be ended as it can favour the minorities and promote reverse discrimination,Affirmative action is ineffective,1,0
3348,12402,We should ban the use of child actors,children are vulnerable to being exploited by greedy entertainment corporation and are not protected from the dangers of the industry so we should ban child actors.,Child performers are at risk of exploitation,1,1
16033,2178,The vow of celibacy should be abandoned,"celibacy holds many virtues, offers protection from disease as well as prevents unwanted pregnancies.",Priests choose to be celibates,-1,0
12119,18001,We should legalize cannabis,smoking cannabis increases the risk of depression for young people who have a genetic vulnerability to the mental illness,Cannabis is a gateway-drug/addictive,-1,0
8733,14084,We should end affirmative action,"Affirmative action is just another way of making the play-field uneven, it may had value in the past, but now it is just immortalising the inequality.",Affirmative action reduces quality,1,0
2130,13156,We should close Guantanamo Bay detention camp,"guantanamo bay detention camps are a heavy drain on government funds and should be closed. if needed, other military prisons can be used.",The Guantanamo bay detention camp is expensive,1,1
3261,12315,We should ban the use of child actors,"child actors lose their childhood by working at such a young age, growing up in a stressful, toxic environment, instead of a loving family.",Child performers are losing their childhood,1,1
7885,15234,We should end mandatory retirement,"We should not end mandatory retirement because it is not unreasonable to discriminate on age, since people's capacities do deteriorate at a certain point, even if that is later now than it once was.",A mandatory retirement age creates opportunities for other workers,-1,0
9302,11132,We should ban private military companies,it is helpful that private military companies exist to support combat,Private military companies increase safety,-1,0
3717,12771,We should ban the use of child actors,they dont get the formal education that other children get and they might be too tired to study which might affect them academically,Child performers are at risk of exploitation,1,0
2151,13177,We should close Guantanamo Bay detention camp,"guantanamo bay has been shown to be inhumane, and its continued use subjects the detainees to abuse and inhuman treatment",Detainees have the right to trial in US courts,1,0
5405,21115,We should prohibit women in combat,"we should prohibit women in combat, the natural urge for a man to protect a woman means male military are distracted from their combat",Women should serve in safer roles,1,0
9036,14387,We should end affirmative action,preferential treatment is never justified.,Affirmative action reduces quality,1,0
9,10146,We should ban human cloning,"by advancing cloning, scientists will have as many people as they want to use as test subjects and can find things to better enhance ours lives.",Cloning can be used for organ replication,-1,0
1740,5921,We should abolish capital punishment,The death penalty goes against our most basic human right - the right to life,The death penalty harms the disenfranchised,1,0
9923,11753,We should ban private military companies,they have no need in society today with the amount of military we have,Private military companies cannot be trusted to be loyal to the hiring country,1,0
9667,11497,We should ban private military companies,private military companies might interfere with the mission of the government's military in a location,Private military companies are less ethical and violate rights or commit crimes,1,0
6103,19244,We should legalize sex selection,"countries that used sex selection, like china, now have a problem with two many older men and not enough women to marry them and have more children for the next generation.",Sex selection will create abortions/infanticide,-1,0
2082,13108,We should close Guantanamo Bay detention camp,guantanamo bay detection camp should be closed because it's a place of extreme torture.,The Guantanamo bay detention camp is expensive,1,0
7280,14629,We should end mandatory retirement,as people live longer and have variable health the concept that all need to retire at a set age is archaic and so we should end mandatory retirement.,A mandatory retirement age harms the economy,1,0
5017,5120,We should abandon the use of school uniform,wearing uniforms decreases discrimination against children who do not have enough money to buy a lot of clothing,School uniforms encourage discipline or focus on learning,-1,0
5385,21095,We should prohibit women in combat,we should prohibit women in combat because they are not as strong as men,Women in combat can be a distraction or harm the function of the military,1,0
10204,7067,We should abolish the right to keep and bear arms,guns are much too dangerous and often get in the wrong hands,Gun ownership allows for mass-shootings/general gun violence,1,0
5610,21320,We should prohibit women in combat,women are not capable of carrying the weight of the equipment combat soldiers carry,Women should serve in safer roles,1,0
16556,2701,The vow of celibacy should be abandoned,"the vow of celibacy is outdated and irrelevant to current times. sex is no longer considered a shameful, unnatural act.",Celibacy is too pressuring/diffcult,1,0
6553,19694,We should legalize sex selection,Sex selection can prevent gender-specific diseases from being passed onto a baby.,Sex selection will prevent abortions/infanticide,1,0
5413,21123,We should prohibit women in combat,we shouldn't prohibit women in combat as woman are equal to men in many ways. we all have the right to fight,Women are an asset in combat,-1,0
10566,7429,We should abolish the right to keep and bear arms,the right to keep and bear arms is enshrined in the constitution and cannot be infringed on or revoked - this would dilute the importance and sanctity of other doctrines.,Gun control is ineffective,-1,0
8311,22166,We should subsidize journalism,Subsidizing journalism is a dangerous slope to government interference in the press.,It is preferable to spend the money elsewhere,-1,0
4783,4886,We should abandon the use of school uniform,the uniforms break the class barriers between the students and allow a fairer treatment for all.,Children can still express themselves using other means,-1,0
2708,13734,We should close Guantanamo Bay detention camp,there have been abuses of prisoners in this camp. even enemies should not be treated this way.,The Guantanamo bay detention camp is expensive,1,0
1763,5944,We should abolish capital punishment,The death penalty is incompatible with human rights and human dignity,State-sanctioned killing is principally wrong,1,1
16259,2404,The vow of celibacy should be abandoned,It shouldn't be abandoned because the people choosing that life know that they are required to be celibate and it's a decision that they make for themselves.,Celibacy is a strong religious belief,-1,0
12379,18261,We should legalize cannabis,we should not legalize cannabis because then more people would be using it in public places,Legal cannabis can be getting to the hand of underage teenagers/children,-1,0
2083,13109,We should close Guantanamo Bay detention camp,guantanamo bay detection camp should be closed because it's a place of extreme torture.,The Guantanamo bay detention camp personnel commit crimes against the prisoners,1,1
15779,6808,We should abolish intellectual property rights,we should abolish intellectual property rights because it mostly just helps the rich get richer,Intellectual property prevents the continuous improvement of a service/product,1,0
9109,14460,We should end affirmative action,"we should be aiming for equality not reverse discrimination, end affirmative action and establish equal access for all",Affirmative action is not just,1,0
9108,14459,We should end affirmative action,"we should be aiming for equality not reverse discrimination, end affirmative action and establish equal access for all",Affirmative action is ineffective,1,0
7153,20294,We should legalize sex selection,We should not legalize sex selection because an imbalance of men and women will lead to more violence against women down the line as more young men are unable to find partners.,Sex selection is expensive,-1,0
5593,21303,We should prohibit women in combat,"women are not as physically and mentally strong as men, and thus, should not be relied upon in armed combat.",Women soldier capture is a big concern,1,0
3676,12730,We should ban the use of child actors,"there are enough rules and policies in place to protect child actors, making it a safe profession",Acting may be the child's dream,-1,0
3781,12835,We should ban the use of child actors,we must not allow child labor wherever it comes from,Child performers tend to develop problems later in life,1,0
14431,303,Assisted suicide should be a criminal offence,Assisted suicide should be a crime to prevent greedy individuals from killing their family member to get their money and property,Assisted suicide violates the doctor's role,1,0
2754,13780,We should close Guantanamo Bay detention camp,we must eliminate the detection field of guantanamo bay because there is no record and little information about what happens with the prisoners,The Guantanamo bay detention camp is expensive,1,0
9143,14494,We should end affirmative action,We should end affirmative action because it doesn't create spaces that are welcoming to the groups it professes to help.,Affirmative action perpetuates prejudice,1,0
14369,241,Assisted suicide should be a criminal offence,assisted suicide is necessary in our modern world full of people dealing with pain and sorrow,Assisted suicide reduces suffering,-1,1
6962,20103,We should legalize sex selection,"there are many medical conditions that are related to a specific gender, if either of the parents are known carriers of a disease they may be able to use sex selection to make sure they have a healthy baby",Sex selection makes the family more happy/complete,1,0
11204,17086,We should legalize cannabis,Buying illegal marijuana on the street is unsafe. It could be laced with unknown substances. Legal marijuana is regulated for consumer safety.,Legalizing cannabis will reduce black-market/criminal activity,1,0
10961,15333,We should fight for the abolition of nuclear weapons,nuclear weapons are a deterent to mutual destruction,Nuclear weapons is essential for protection and deterrence,-1,1
15112,984,Assisted suicide should be a criminal offence,there is too much potential for exploitation of assisted suicide by malicious relatives that it should be banned as a matter of individual safety,People do not have the right to self-harm/harm others,1,0
12044,17926,We should legalize cannabis,"Marijuana is part of drug culture so using it leads to other, much more dangerous drug use.",Legal cannabis will boost the black-market/criminal activity,-1,0
10947,15319,We should fight for the abolition of nuclear weapons,it would make everyone safer if nuclear weapons did not exist.,Nuclear weapons provoke or escalate a disastrous military action,1,0
8537,22392,We should subsidize journalism,we should subsidize journalism so they can do a lot of a better job in reporting news and what they are reporting can be controlled,Subsidies will increase the quality of journalism,1,1
13322,22572,We should subsidize space exploration,our world will not hold all the people much longer. subsidizing space exploration will enable us to possibly colonize other worlds.,Space exploration improves science/technology,1,0
5367,21077,We should prohibit women in combat,We should prohibit women in combat as they are not able to be as resilient under pressure.,Women in combat can be a distraction or harm the function of the military,1,0
13044,16137,We should fight urbanization,we need more housing for people and so we need to urbanize more.,Cities offer more opportunities,-1,1
15020,892,Assisted suicide should be a criminal offence,someone who would assist another person attempt suicide should be locked up. these people need help to be convinced that suicide is not the answer rather than assisted in their task.,Assisted suicide should not be allowed because many times people can still get better,1,0
12922,16015,We should fight urbanization,"urbanization leads to a loss of small town identities, unsightly urban skyscrapers, and a mass increase of pollution.",Urbanization harms the environment,1,1
10384,7247,We should abolish the right to keep and bear arms,people should have the right to protect themselves and to be able to hunt,Gun ownership is necessary for hunting/sports-shooting,-1,1
8157,22012,We should subsidize journalism,journalism should be subsidized as the media is a important part of our democracy as it allows people to be more informed and clued up on all the issues in the world.,Journalism is important to information-spreading/accountability,1,1
11774,17656,We should legalize cannabis,it impairs your mind so it should be illegal,Cannabis is a gateway-drug/addictive,-1,0
1790,5971,We should abolish capital punishment,the death penalty typically brings the opposite of what survivors of crime most need,The death penalty irreversible,1,0
9684,11514,We should ban private military companies,Private military companies only look towards making a profit not towards any patriotism.,Private military companies main interest is profit,1,1
16227,2372,The vow of celibacy should be abandoned,"it is outdated and as we live in modern world, should be banned as once.",Celibacy is too pressuring/diffcult,1,0
13949,23199,We should subsidize space exploration,we need to subsidize space exploration because there are so many mysteries of the universe that need to be explored for the betterment of mankind.,Space exploration is financially beneficial,1,0
1253,5434,We should abolish capital punishment,capital punishment is needed as a deterrent to murder.,The death penalty helps the victim/their family,-1,0
7134,20275,We should legalize sex selection,"we should not legalise sex selection because in countries where everyone wants a male child, can cause massive problems to the country.",Sex selection will create abortions/infanticide,-1,0
1819,6000,We should abolish capital punishment,the punishment should be equal to the crime. it also might deter others from murder if they know they will lose their own life.,The death penalty prevents crimes,-1,1
16283,2428,The vow of celibacy should be abandoned,"people can do what they want. if they want to stay celibate, that is their business.",Celibacy is a strong religious belief,-1,0
11076,15448,We should fight for the abolition of nuclear weapons,The possession of nuclear weapons is illegal under international humanitarian law.,Nuclear weapons can fall into the wrong hands,1,0
10107,11937,We should ban private military companies,"with the defence budget shrinking, private military companies are good economic way to fill the gap.",Private military companies are well-trained/better equipped,-1,0
15622,6651,We should abolish intellectual property rights,it keeps others from infringing on patented ideas,Intellectual property rights incentivize creativity/innovation,-1,0
11576,17458,We should legalize cannabis,"cannabis is the last hope for many people with chronic pain, and it is way safer than many prescription drugs.",Cannabis is financially beneficial,1,0
7145,20286,We should legalize sex selection,we should not legalize sex selection as this is enabling people to play god and may lead to the destabilisation of future generations e.g. more males than females,Sex selection can lead to gender imbalance,-1,1
13612,22862,We should subsidize space exploration,"space exploration is vital to the future of humanity, when we destroy this planet, we will need to have an alternative",Space exploration improves science/technology,1,0
7111,20252,We should legalize sex selection,we should legalize sex selection because the parents are free to decide what gender they want,Sex selection allows for better family planning,1,0
14939,811,Assisted suicide should be a criminal offence,people should be allowed to die with dignity if they choose to.,Assisted suicide reduces suffering,-1,0
9247,14598,We should end affirmative action,"yes, you should have to work your way to the top not have it handed to you.",Affirmative action is not just,1,1
12028,17910,We should legalize cannabis,marijuana has numerous proven medical benefits.,Alcohol and tobacco are more harmful drugs yet remain legal,1,0
459,10596,We should ban human cloning,"Human cloning may provide the cure to so many diseases, it must be allowed.",Cloning can be used to create more advanced humans,-1,0
15483,6512,We should abolish intellectual property rights,intellectual property rights limit creativity and put too much power in the hands of corporations which have the resources to crush the liberty of people who innocently re-post content.,Intellectual property rights harm creativity/innovation,1,1
16001,2146,The vow of celibacy should be abandoned,celibacy allows a priest to concentrate on his job and his congregation without the complications that come with having relationships and families to deal with.,Priests choose to be celibates,-1,0
9042,14393,We should end affirmative action,solving discrimination problems with more discrimination is a practice that makes no sense and should be stopped.,Affirmative action diminishes the achievements of minorities,1,0
2091,13117,We should close Guantanamo Bay detention camp,guantanamo bay detection camp stops terrorism,The Guantanamo bay detention camp is essential to gain intelligence,-1,0
12874,15967,We should fight urbanization,"urbanization is leading to pollution, traffic congestion, and dense populations. this puts pressure on every infrastructure, and forces prices of everything to rise. cities have trouble meeting basic needs",Urbanization is causing a strain on the cities' resources,1,1
16109,2254,The vow of celibacy should be abandoned,celibacy is the only 100% effective way to prevent pregnancy,Celibacy makes the priests to be perceived as holy,-1,0
1,10138,We should ban human cloning,a person created through cloning could potentially have developmental problems caused by imperfections in the cloning process.,Cloning is unethical/anti-religious,1,0
7802,15151,We should end mandatory retirement,we should allow for everyone to work as long as they wish to provide for themselves,A mandatory retirement age harms the economy,1,0
16245,2390,The vow of celibacy should be abandoned,it is unnatural to be celibate & it should be abandoned,Celibacy is outdated,1,0
5960,21670,We should prohibit women in combat,women should be prohibited from combat roles because they are not physically able to perform many of the tasks required,Women should serve in safer roles,1,0
12435,15528,We should fight urbanization,a city is the best place for people to have what they need near by,Urbanization benefits the economy,-1,0
1244,5425,We should abolish capital punishment,"capital punishment is morally wrong, since it can never be acceptable to take a human life; applying an act of violence as a response to an act of violence is not a solution.",The death penalty is ineffective in deterring crimes,1,0
6066,19207,We should legalize sex selection,"a parent is suppose to love a child no matter they are male or female, the natural way of determination, and sex selection makes children commodities instead of miracles.",Sex selection is against tradition,-1,0
3474,12528,We should ban the use of child actors,"if parents agree for their kids to do acting, i can`t see any problem with it.",Child performers achieve success/confidence,-1,0
7468,14817,We should end mandatory retirement,mandatory retirement helps create space in the workforce for younger more educated workers.,mandatory retirement age benefits those that are about to be retired,-1,0
12272,18154,We should legalize cannabis,we should legalize cannabis as it may help with medical complaints that other medications have failed,If cannabis was legalized it could be regulated,1,0
7080,20221,We should legalize sex selection,"We should legalize sex selection because in regions where infanticide is practiced, this would make it unnecessary.",Sex selection will prevent abortions/infanticide,1,1
8678,14029,We should end affirmative action,affirmative action hurts more people than it helps.,Affirmative action perpetuates prejudice,1,0
7485,14834,We should end mandatory retirement,mandatory retirement is age discrimination and shouldn't be allowed to happen.,A mandatory retirement age harms the economy,1,0
2972,12026,We should ban the use of child actors,"as long as regulations are followed to protect the children, it should be allowed. they have an opportunity to save money for a head start on adulthood.",Child performers should not be banned as long as there is supervision/regulation,-1,1
4204,4307,We should abandon the use of school uniform,school uniforms are expensive to buy,School uniforms are expensive,1,1
10022,11852,We should ban private military companies,we should ban private military companies for world peace,Private military companies are less ethical and violate rights or commit crimes,1,0
11298,17180,We should legalize cannabis,cannabis has been proven as very effective for medical use,Alcohol and tobacco are more harmful drugs yet remain legal,1,0
5652,21362,We should prohibit women in combat,Women are strong and smart and are a great asset to a unit in combat.,Women should be accepted as long as they pass the tests,-1,0
16667,2812,The vow of celibacy should be abandoned,the vow of celibacy should be abandoned as it is old school and we need to get updated as a society.,Celibacy leads to wrong sexual behaviour,1,0
8107,21962,We should subsidize journalism,"Journalism is the only way to create government and other institutional accountability, since investigative journalists are the main people who explore cover ups and corruption, meaning it should be subsidized.",Subsidies will increase the quality of journalism,1,0
9004,14355,We should end affirmative action,It's unfair to the clients of any organization to deal with the beneficiaries of affirmative action.,Affirmative action reduces quality,1,0
9766,11596,We should ban private military companies,private military companies should be banned because only governments should be in the business of running military operations.,Private military companies cannot be trusted to be loyal to the hiring country,1,0
540,10677,We should ban human cloning,human cloning should be banned because the ethical problems it creates are too difficult to overcome,Cloning is not understood enough yet,1,0
5145,20855,We should prohibit women in combat,"in todays society where equality for women has been hard earned, it is the right of a woman to serve in a combat role if they so wish.",Women should be able to serve in combat if they choose to,-1,1
8703,14054,We should end affirmative action,"affirmative action is basically reverse racism, and racism of any type is wrong.",Affirmative action diminishes the achievements of minorities,1,0
8724,14075,We should end affirmative action,affirmative action is ineffective in ensuring quality education,Affirmative action is ineffective,1,1
11490,17372,We should legalize cannabis,"cannabis is know to lead to progressive drug use, leading to addictions to other substances.",Cannabis is a gateway-drug/addictive,-1,1
16331,2476,The vow of celibacy should be abandoned,Remaining celibate has a long history and a major tenet of some religions,Removing celibacy could lead to sexually reckless acts,-1,0
7826,15175,We should end mandatory retirement,we should end mandatory retirement because is important in economics high,A mandatory retirement age harms the economy,1,1
6193,19334,We should legalize sex selection,if we gave people the right to choose the sex we will have very few females in our world. they most likely would choose a boy. let god be the creator of the child and we should never intervene.,Sex selection will create abortions/infanticide,-1,0
15901,6930,We should abolish intellectual property rights,we shouldn't abolish intellectual property rights because everyone has the right to be creative with their thoughts,Intellectual property rights incentivize creativity/innovation,-1,1
12898,15991,We should fight urbanization,urbanization is one of the main causes of climate change and reducing its impact is important,Urbanization is causing a strain on the cities' resources,1,0
10764,7627,We should abolish the right to keep and bear arms,we should abolish the right to keep and bear arms in the wrong hands they can be very dangerous and maim and kill innocent people,Gun ownership allows for mass-shootings/general gun violence,1,1
8110,21965,We should subsidize journalism,journalism must be subsidized by democratic governments to combat fake news propagated by corporations who don't have people's best interests in mind,Journalism is important to information-spreading/accountability,1,1
520,10657,We should ban human cloning,"human cloning should be banned because it can be possibly be used in the wrong ways by governments, military organizations, or big private corporations.",Cloning is unethical/anti-religious,1,0
9474,11304,We should ban private military companies,private military companies are only interested in making money.,Private military companies are less ethical and violate rights or commit crimes,1,0
14031,23281,We should subsidize space exploration,"we should subsidiize space exploration as by understanding other planets and their ecosystems, we may be able to understand our own planet more.",Space exploration is financially beneficial,1,0
12661,15754,We should fight urbanization,"urbanization creates an area of poor quality of life, overcrowded, polluted streets, and a hub for crime",Urbanization harms the environment,1,1
10005,11835,We should ban private military companies,we should ban private military companies because there is no proper monitoring of their services in term of misconduct in handling certain issues,"Private military companies solicit engaging, or prolonging, conflict",1,0
9658,11488,We should ban private military companies,Private military companies lack the principles and morality of legislated military and are more prone to commits war crimes.,Private military companies cannot be trusted to be loyal to the hiring country,1,0
9511,11341,We should ban private military companies,"private military companies are wrong and should be banned immediately. they are being paid to create war, not to help prevent it.",Private military companies cannot be trusted to be loyal to the hiring country,1,0
442,10579,We should ban human cloning,human cloning is vital for medical science as it might be able to identify treatments and cures for diseases,Cloning promotes science/research,-1,1
2274,13300,We should close Guantanamo Bay detention camp,guantanamo bay is outdated and shouldn't continue to isolate people in the way they do.,The Guantanamo bay detention camp is expensive,1,0
5929,21639,We should prohibit women in combat,Women should be equally allowed to serve in combat just as men can since they add unique interpersonal skills to the military unit.,Women should be able to serve in combat if they choose to,-1,0
13111,16204,We should fight urbanization,"We should fight urbanization because simply due to increase in poverty and pollution in term of when more people more water usage, more land clearing and other waste and this cause health problem",Urbanization harms the environment,1,1
1942,6123,We should abolish capital punishment,We should abolish capital punishment because these criminal caught already and put in jail and in spiritual aspect there is a possibility they repent and perhaps become a role model not to commit crime anymore,The death penalty is ineffective in deterring crimes,1,0
10768,7631,We should abolish the right to keep and bear arms,we should abolish the right to keep and bear arms since it leads to more violence and higher crime rights.,Gun ownership allows for mass-shootings/general gun violence,1,1
1219,5400,We should abolish capital punishment,Capital punishment is hypocritical by engaging in the behavior it is trying to prevent.,The death penalty is a waste of resources,1,0
11688,17570,We should legalize cannabis,"due to so much controversy and contraband of this substance, it would save many deaths",Cannabis is safe/healthy/pain-relief,1,0
16849,2994,The vow of celibacy should be abandoned,the vow of celibacy shouldn't be abandoned their are some people who still believe in following this commitment.,Priests choose to be celibates,-1,0
5358,21068,We should prohibit women in combat,"we should not prohibit women in combat, all should be subject to the same mental and fitness tests, if you pass those you are capable of being in combat. gender is irrelevant.",Women can create unique skills/strategies,-1,0
11775,17657,We should legalize cannabis,it impairs your mind so it should be illegal,Legal cannabis can be getting to the hand of underage teenagers/children,-1,0
2604,13630,We should close Guantanamo Bay detention camp,prisoners have not had a trial and have been victims of human rights violations during their detention.,The Guantanamo bay detention camp is expensive,1,0
13902,23152,We should subsidize space exploration,we don't need to subsidize space exploration for it to continue. don't force the people to support projects they might not be on board with financially.,Space exploration is ineffective,-1,0
7568,14917,We should end mandatory retirement,Mandatory retirement puts pressure on the government to maintain social services for older people such as Social Security and pension programs that benefit society as a whole.,A mandatory retirement reduces the quality of life for those forced to retire,1,0
15929,6958,We should abolish intellectual property rights,without intellection property rights there is no incentive to research and develop new products,"People, or a business, own their innovations and should be able to be compensated for their endeavour",-1,0
5098,20808,We should prohibit women in combat,"having combat units comprised of mixed genders would be dangerous due to the divergence of physical abilities - they would cease to funtion smoothly, and decisions would be swayed by male protective instincts.",Women soldier capture is a big concern,1,0
7859,15208,We should end mandatory retirement,we should end mandatory retirement because some people need to keep working in order to be able to afford to retire.,A mandatory retirement is not fair/discriminatory,1,0
11938,17820,We should legalize cannabis,legalizing cannabis would increase its usage and lead to many people becoming addicts,Legal cannabis can be getting to the hand of underage teenagers/children,-1,0
14035,23285,We should subsidize space exploration,we should subsidize it because we one day may need to find a place for new resources,Space exploration improves science/technology,1,0
7936,21791,We should subsidize journalism,Even the appearance of control through subsidies destroys the credibility of newspapers.,Journalism is like every other business and if it is not sustainable it should fail,-1,0
15026,898,Assisted suicide should be a criminal offence,"suicide has never been legal. it is still killing, even if one is taking ones own life.",Assisted suicide is akin to killing someone,1,1
15893,6922,We should abolish intellectual property rights,we should not abolish intellectual property rights because that is someones idea and they should get credit for it.,"People, or a business, own their innovations and should be able to be compensated for their endeavour",-1,1
7588,14937,We should end mandatory retirement,mandatory retirement should be ended as it is unfair on older people.,A mandatory retirement age decreases institutional knowledge,1,0
7357,14706,We should end mandatory retirement,"Individuals are the best arbiters of their own desires and good, they should be able to choose when to retire on their own. Mandatory retirement strips people of their agency and choice.",A mandatory retirement age decreases institutional knowledge,1,0
2828,13854,We should close Guantanamo Bay detention camp,we should close guantanamo bay detection camp because some of the people are treated badly,The Guantanamo bay detention camp is expensive,1,0
5402,21112,We should prohibit women in combat,"we should prohibit women in combat, the natural urge for a man to protect a woman means male military are distracted from their combat",Men are better suited to combat roles than women,1,0
5301,21011,We should prohibit women in combat,we should not prohibit women in combat as they have earned their equal rights and if they want to and feel they can go into combat should be allowed to,There should be equality between men and women.,-1,1
10070,11900,We should ban private military companies,we should not ban private military companies because they help to supply our country with weapons.,Hiring private military companies is financially beneficial,-1,0
13604,22854,We should subsidize space exploration,space exploration is vital to continued scientific discovery.,Space exploration improves science/technology,1,1
4417,4520,We should abandon the use of school uniform,school uniforms have students focused on their education not their appearings,School uniforms create a sense of equality/unity,-1,0
3900,12954,We should ban the use of child actors,we should not ban the use of child actors because the entertainment industry would no longer be able to produce many popular shows resulting in huge joblosses.,Acting may be the child's dream,-1,0
